"","ID","GRAD_YEAR","AOC_num","AOC","DIVISION","Industry","Position","Org_Name"
"875",978,2015,"1","Psychology","Social Sciences","Non Profit","Family Advocate","Children First, Inc."
"876",617,2018,"1","Humanities","Humanities","Education","Education Technician","PSL Services/STRIVE"
"877",516,2002,"1","Interdisciplinary","Interdisciplinary","Retail","Founder/Owner","Seeds of Change Mala"
"878",515,2009,"1","Interdisciplinary","Interdisciplinary","Restaurant","Bartender","Stanfords Restaurant"
"879",527,2009,"1","Interdisciplinary","Interdisciplinary","Business Consulting","Oracle Consultant","Business & Decision"
"880",514,2008,"1","Interdisciplinary","Interdisciplinary","Media","Producer","KUOW Public Radio"
"881",526,2013,"1","Interdisciplinary","Interdisciplinary","Education","English Assistant","TAPIF"
"882",509,2015,"1","Interdisciplinary","Interdisciplinary","Performing Arts","Arts Administration","Sarasota Key Chorale"
"883",530,2004,"1","Interdisciplinary","Interdisciplinary","Hospitality","Concierge","Castle Group"
"884",507,2008,"1","Interdisciplinary","Interdisciplinary","Software","Software QA Engineer","Notarize Inc"
"885",506,2010,"1","Interdisciplinary","Interdisciplinary","Marketing","Marketing and Communications Coordinator","StoryKeep"
"886",534,2002,"1","Interdisciplinary","Interdisciplinary","Architecture","Designer","LEED AP"
"887",522,2009,"1","Interdisciplinary","Interdisciplinary","Education","Research Coordinator","University of Florida"
"888",533,2016,"1","Interdisciplinary","Interdisciplinary","Government","GIS Systems Analyst II","Manatee County - Building and Development Services Dept"
"889",532,2014,"1","Interdisciplinary","Interdisciplinary","Non Profit","Tutor / Teaching","Americorp"
"890",511,2002,"1","Interdisciplinary","Interdisciplinary","Health & Fitness","Owner","Chaturanga Holistic Fitness"
"891",536,2006,"1","Interdisciplinary","Interdisciplinary","Food and Lodging","Front Desk Receptionist","Habitat Suites Hotel"
"892",519,2007,"1","Interdisciplinary","Interdisciplinary","Research","Research Analyst","Park Associates"
"893",844,2002,"1","Political Science","Social Sciences","Government","Contracting Officer","US Agency for International Development"
"894",836,2018,"1","Political Science","Social Sciences","Law","Client Development Strategist","Husch Blackwell LLP"
"895",940,2006,"1","Psychology","Social Sciences","Nonprofit",NA,"America Scores Miami"
"896",926,2015,"1","Psychology","Social Sciences","Media","Content Strategist","Thrive Media"
"897",939,2012,"1","Psychology","Social Sciences","Marketing","Marketing Director for start up company","Fem Rouge Magazine"
"898",648,2010,"1","International and Area Studies","Interdisciplinary","Education","Lead Teacher","Mundo Verde PCS"
"899",839,2010,"1","Political Science","Social Sciences","Food Service","server","Bonefish Grill"
"900",664,2009,"1","Interdisciplinary","Interdisciplinary","Library",NA,"Unknown"
"901",543,2005,"1","Spanish Language and Culture","Humanities","Non Profit","Public Programs Coordinator","Smithsonian National Postal Museum"
"902",846,2004,"1","Political Science","Social Sciences","Government","Business & Industry Specialist","U.S. General Services Administration"
"903",554,2017,"1","History","Social Sciences","Media","Production/Programming Assistant","WSLR Community Radio Station"
"904",1030,2006,"1","Public Policy","Interdisciplinary","Law","Summer Associate","Ropes & Gray, LLP"
"905",838,2007,"1","Political Science","Social Sciences","Law","Attorney","Ruane Attorneys at Law"
"906",681,2008,"1","Literature","Humanities","Arts","Copywriter/Community Manager","Mutt Industries"
"907",553,2002,"1","History","Social Sciences","Software","Webmaster","Grapevine Communications"
"908",852,2015,"1","Political Science","Social Sciences","Medical",NA,"Rosemary Birthing Home"
"909",566,2004,"1","History","Social Sciences","Technology","Owner, Graphic Designer","Sarah Suski Design"
"910",550,2016,"1","History","Social Sciences","Museums and Institutions",NA,"Library of Congress"
"911",950,2009,"1","Psychology","Social Sciences","Medical","Research Study Assistant","Memorial Sloan Kettering"
"912",682,2011,"1","Literature","Humanities","Development","Development Coordinator","Maryland Historical Society"
"913",558,2012,"1","History","Social Sciences","Entertainment","Graphic Design Associate","Asolo Theatre"
"914",948,2010,"1","Psychology","Social Sciences","Healthcare","Research Assistant","The Miriam Hospital"
"915",544,2006,"1","History","Social Sciences","Non Profit","Assoc Director Prospect Management","New College of Florida"
"916",686,2005,"1","Literature","Humanities","Media","Deputy Editor","Congressional Quarterly"
"917",685,2006,"1","Literature","Humanities","Food","Functional Medicine Chef","self employed"
"918",944,2009,"1","Psychology","Social Sciences","Law","Paralegal","Hunton & Williams LLP"
"919",953,2013,"1","Psychology","Social Sciences","Non Profit","Volunteer","Peace Corps"
"920",987,2015,"1","Psychology","Social Sciences","Health & Fitness","Mental health Technician","Palm Shores Behavioral Center"
"921",677,2005,"1","Literature","Humanities","Educational Services",NA,"Unknown"
"922",1038,2018,"1","Humanities","Humanities","Nonprofit","Health and Safety Worker (part-time)","First Church Shelter"
"923",1000,2006,"1","Psychology","Social Sciences","City/County/State","Americorps Volunteer","LA Department of Aging"
"924",557,2017,"1","History","Social Sciences","Library",NA,"Unknown"
"925",560,2005,"1","History","Social Sciences","Law","Deputy Law Clerk","Pennsylvania Superior Court"
"926",1044,2014,"1","Humanities","Humanities","Medical","ABA Therapist","Academy of Precision Learning"
"927",564,2006,"1","History","Social Sciences","Marine","Archivist","Mote Marine Laboratory"
"928",552,2003,"1","History","Social Sciences","Education","Student","AMU's Washington College of Law"
"929",559,2005,"1","History","Social Sciences","Education","TEFL Teacher","Unknown"
"930",984,2004,"1","Psychology","Social Sciences","Non Profit","Community Services Specialist","Mattie Rhodes Center"
"931",1047,2006,"1","Humanities","Humanities","Arts","Illustrator","Erica Sirotich Illustration"
"932",583,2007,"1","Humanities","Humanities","Financial Services","Financial Services Representative","New York Life"
"933",588,2013,"1","Humanities","Humanities","Non Profit","City Year Corps Member","City Year"
"934",584,2007,"1","Humanities","Humanities","Law","Technology & Human Rights Law","Unknown"
"935",628,2006,"1","Humanities","Humanities","Law","Law Librarian","Manatee Clerk of the Circuit Court"
"936",625,2004,"1","Humanities","Humanities","Education","Instructor of Writing and Rhetoric","Florida International University"
"937",627,2017,"1","Humanities","Humanities","Education","Resident Assistant","New York Film Academy"
"938",997,2003,"1","Psychology","Social Sciences","Education","Assistant Professor","East Tennessee State University Department of Social Work"
"939",582,2012,"1","Humanities","Humanities","Non Profit","Director of Programs","National Alliance of Mental Illness - Miami"
"940",637,2005,"1","Humanities","Humanities","Education","Research Assistant","University of South Florida"
"941",959,2004,"1","Psychology","Social Sciences","Healthcare Services","Mental Health Technician","Univ. of Florida"
"942",626,2005,"1","Humanities","Humanities","Public Health","Research Program Coordinator","Center for Adolescent Health - Johns Hopkins"
"943",622,2004,"1","Humanities","Humanities","Healthcare","Licensed Optician","Florida Eye Clinic"
"944",614,2015,"1","Humanities","Humanities","Arts","Office Assistant","Tattoo Promotion Factory"
"945",1077,2013,"1","Social Sciences","Social Sciences","Healthcare","Access Center Team Lead","Meridian Behavioral Healthcare"
"946",635,2006,"1","Humanities","Humanities","Technology","Support Rep","Airtime"
"947",636,2009,"1","Humanities","Humanities","Healthcare","Project Manager","Cerner Corporation"
"948",599,2013,"1","Humanities","Humanities","Education","Office Manager","New College of Florida"
"949",624,2011,"1","Humanities","Humanities","Library","Reference Librarian","Springfield City Library"
"950",632,2003,"1","Humanities","Humanities","Education","Teacher","Oakland Unified School District"
"951",1089,2004,"1","Sociology","Social Sciences","Health & Fitness","Licensed Acupuncturist","Jade Community Acupuncture"
"952",727,2005,"1","Mathematics","Natural Sciences","Investments","Founder/Private Investor","E'lir Capital LLC & Stormlight Capital"
"953",973,2003,"1","Psychology","Social Sciences","Law","Assistant State Attorney","Office of the State Attorney"
"954",1097,2016,"1","Sociology","Social Sciences","Education","Diversity and Inclusion Project Assistant","New College of Florida"
"955",726,2013,"1","Mathematics","Natural Sciences","Engineering","Sr. Performance Engineer","Akamai Technologies"
"956",722,2013,"1","Mathematics","Natural Sciences","Education","Math Teacher","Sea Breeze High School"
"957",610,2010,"1","Humanities","Humanities","Retail","Store Manager","American Apparel"
"958",724,2003,"1","Mathematics","Natural Sciences","Financial Services","Sr Financial Risk Manager","DTCC"
"959",612,2009,"1","Humanities","Humanities","Nonprofit","Operations Manager","Triangle Community Foundation"
"960",1098,2004,"1","Sociology","Social Sciences","Education","Music Coordinator","Pyramid, Inc."
"961",1099,2010,"1","Sociology","Social Sciences","Advertising","Project Manager","Conde Nast"
"962",983,2012,"1","Psychology","Social Sciences","Education","PhD Candidate","University of Arizona"
"963",603,2015,"1","Humanities","Humanities","Library","Library Assistant","Sarasota County Library Assistant"
"964",1115,2004,"1","Sociology","Social Sciences","Law","Family Law Paralegal","Kirk, Pinkerton, p.a."
"965",1116,2007,"1","Sociology","Social Sciences","Philanthropy","Programs Associate","The Long Now Foundation"
"966",923,2012,"1","Psychology","Social Sciences","Food Service","Service Associate","Le Macaron French Pastries"
"967",1118,2006,"1","Sociology","Social Sciences","Education","Adjunct Professor","Hunter College CUNY"
"968",934,2013,"1","Psychology","Social Sciences","Non Profit","Team leader","City Year Miami"
"969",1095,2007,"1","Sociology","Social Sciences","Non Profit","Accesibility Ambassador","Portland Alliance for Self Care"
"970",1096,2002,"1","Sociology","Social Sciences","Education","Assist. Prof. of Sociology, Communication, & Journ","University of Wisconson- Eau Claire"
"971",665,2020,"1","Interdisciplinary","Interdisciplinary","Marketing","Marketing and Social Media Coordinator","Fat Dog Spirits"
"972",742,2013,"1","Music","Humanities","Music","Musician","Coyote Kissies"
"973",1086,2006,"1","Sociology","Social Sciences","Healthcare","Certified Nurse-Midwife","Oswego County OB-GYN"
"974",607,2003,"1","Humanities","Humanities","Arts","Self Employed Artist and Teacher","RADLabs"
"975",915,2014,"1","Psychology","Social Sciences","Marketing","Digital Brand Manager","Florida Blue"
"976",615,2004,"1","Humanities","Humanities","Hospitality","Front Desk Supervisor","Hampton Inn"
"977",601,2013,"1","Humanities","Humanities","Education","Work Crew","New College of Florida"
"978",631,2003,"1","Humanities","Humanities","Music","Music and Performance Coordinator","Path with Art"
"979",749,2020,"1","Humanities","Humanities","Music","Composer","Isotropical Games"
"980",750,2012,"1","Theater, Dance and Performance Studies",NA,"Education","Administrative Assistant","Nelly Berman School of Music"
"981",936,2012,"1","Psychology","Social Sciences","Medical","Unknown","Banfield Pet Hospital"
"982",758,2009,"1","Natural Sciences","Natural Sciences","Media","Data Processing Specialist","Nielsen"
"983",756,2011,"1","Natural Sciences","Natural Sciences","Technology","Front End Developer","Shopify"
"984",1009,2002,"1","Psychology","Social Sciences","Retail","Night Stocker","Walmart"
"985",771,2011,"1","Natural Sciences","Natural Sciences","Education","Teacher","Score At The Top Learning Centers & Schools"
"986",641,2015,"1","International and Area Studies","Interdisciplinary","Education","English Teacher","International Sunshine Home"
"987",1005,2002,"1","Psychology","Social Sciences","Education","Assistant Professor","University of Virginia"
"988",775,2020,"1","Natural Sciences","Natural Sciences","Law","Case Manager","Hale Law, P.A."
"989",922,2010,"1","Psychology","Social Sciences","Education","Development Skills teacher","Lincoln Elementary School"
"990",1004,2002,"1","Psychology","Social Sciences","Research","Research Analyst","The Nielsen Company"
"991",642,2005,"1","International and Area Studies","Interdisciplinary","Healthcare","Therapist","Cascadian Health"
"992",643,2013,"1","International and Area Studies","Interdisciplinary","Non Profit","Senior Project Manager","Goethe Institut e.V"
"993",768,2011,"1","Natural Sciences","Natural Sciences","Education","Assistant Director","New College Child Center"
"994",927,2013,"1","Psychology","Social Sciences","Technology","Senior Game Advisor","Gamestop, Inc."
"995",928,2003,"1","Psychology","Social Sciences","Non Profit","Senior Attorney","Legal Advocates for Children and Youth"
"996",1006,2006,"1","Psychology","Social Sciences","Non-profit consulting","Graduate Student","Art & Science Group"
"997",935,2011,"1","Psychology","Social Sciences","Research",NA,"Donders Institute for Brain, Cognition and Behaviour"
"998",754,2014,"1","Natural Sciences","Natural Sciences","Software","Services Advisor","Microsoft Store"
"999",985,2003,"1","Psychology","Social Sciences","Education",NA,"Unknown"
"1000",764,2012,"1","Natural Sciences","Natural Sciences","Education","Math Teacher","Sarasota Middle School"
"1001",707,2014,"1","Marine Biology","Natural Sciences","Food Service","Barista","Milk Studios"
"1002",925,2008,"1","Psychology","Social Sciences","Film","Assistant Editor","Lost Planet"
"1003",938,2016,"1","Psychology","Social Sciences","Marine","Educator","SeaWorld"
"1004",671,2006,"1","Literature","Humanities","Journalism","Reporter","The Japan Times"
"1005",672,2010,"1","Literature","Humanities","Education","Library Assistant","New College of Florida"
"1006",1152,2009,"1","Urban Studies","Interdisciplinary","Education","Teaching Assistant","Rensselaer Polytechnic Institute"
"1007",669,2003,"1","Literature","Humanities","Food and Lodging","Event Planner","The Catering Company of Chapel Hill"
"1008",1151,2011,"1","Urban Studies","Interdisciplinary","Electronics","Merchandising Representative","Nintendo of America, Inc."
"1009",670,2008,"1","Literature","Humanities","Publishing","Production Supervisor","Workman Publishin"
"1010",1052,2006,"1","Humanities","Humanities","Law","Student","Georgetown Law School"
"1011",1043,2010,"1","Humanities","Humanities","Education","Teaching Assistant","North American Teaching and Cultural Assistant Program"
"1012",1159,2002,"1","Art","Humanities","Software","User Experience Researcher","MapQuest"
"1013",1056,2008,"1","Humanities","Humanities","Education","Assistant Director for Academic Affairs","USF College of Marine Science"
"1014",1041,2011,"1","Humanities","Humanities","Healthcare","Physician Assistant","Appalachian Mountain Community Health Center"
"1015",687,2008,"1","Literature","Humanities","Government","National Network Associate","National Skills Coalition"
"1016",990,2009,"1","Psychology","Social Sciences","Education","Camp Director","Galileo Learning"
"1017",1035,2011,"1","Humanities","Humanities","Journalism","Staff Photographer","SRQ Magazine"
"1018",676,2020,"1","Literature","Humanities","Business","Business Development Associate","Northspyre"
"1019",972,2003,"1","Psychology","Social Sciences","Food and Lodging","Product Designer","Ghirardelli Chocolate Company"
"1020",1090,2007,"1","Sociology","Social Sciences","Law","Associate Attorney","McDermott Will & Emery LLP"
"1021",998,2007,"1","Psychology","Social Sciences","Law","Attorney","Law office of John B. Baez"
"1022",962,2011,"1","Psychology","Social Sciences","Retail","Customer Specialist","Best Buy"
"1023",1040,2008,"1","Humanities","Humanities","Healthcare","Senior Communications Writer","Camden Coalition of Healthcare Providers"
"1024",1002,2008,"1","Psychology","Social Sciences","Non Profit","Case Manager","Jewish Family Services"
"1025",1045,2008,"1","Humanities","Humanities","Government",NA,"General Services Administration, Office of Regional Counsel"
"1026",683,2005,"1","Literature","Humanities","Education","Admin. Assistant","Tufts University"
"1027",1051,2002,"1","Humanities","Humanities","Public Health","Senior Associate","ICF International"
"1028",679,2002,"1","Literature","Humanities","Library","Reference Archivist","Texas State Library and Archives Commision"
"1029",1050,2008,"1","Humanities","Humanities","Nonprofit","Avodah/Jewish Service Corps Fellow","Capitol Area Immigrant Rights Coalition"
"1030",943,2006,"1","Psychology","Social Sciences","Education","Education Specialist","Berkeley Unified School District"
"1031",710,2015,"1","Marine Biology","Natural Sciences","Government","Education Volunteer Specialist","Manatee County Parks and Natural Resources"
"1032",1048,2009,"1","Humanities","Humanities","Non Profit","Administrative & Marketing Coordinator","Creative Pinellas"
"1033",703,2020,"1","Marine Biology","Natural Sciences","Marine","Ocean Acidification Research Technician","Mote Marine Laboratory"
"1034",991,2015,"1","Psychology","Social Sciences","Law","Research Assistant","Maglio, Christopher & Toale"
"1035",992,2002,"1","Psychology","Social Sciences","Education","Licensed Psychologist","The Children's Program"
"1036",714,2020,"1","Marine Biology","Natural Sciences","Education","Teacher","Davenport School of the Arts"
"1037",1079,2008,"1","Social Sciences","Social Sciences","City/County/State","Lead Program Manager","City of Somerville"
"1038",1076,2004,"1","Social Sciences","Social Sciences","Healthcare Services","Acupuncturist, naturopath","unknown"
"1039",728,2012,"1","Mathematics","Natural Sciences","Education","Ph.D. Candidate","University of Arizona"
"1040",1078,2013,"1","Social Sciences","Social Sciences","Education","ALT","JET Program"
"1041",718,2006,"1","Mathematics","Natural Sciences","Research","Research Staff","HRL Laboratories"
"1042",719,2015,"1","Mathematics","Natural Sciences","Engineering","Machine Learning Engineer","HRL Laboratories, LLC"
"1043",720,2003,"1","Mathematics","Natural Sciences","Financial Services","Lead Analytic Scientist","FICO"
"1044",1074,2002,"1","Social Sciences","Social Sciences","Media","Reporter","Street Roots Newspaper"
"1045",1072,2005,"1","Social Sciences","Social Sciences","Law","Attorney","Law Office of Brian R. Claeys"
"1046",1081,2009,"1","Social Sciences","Social Sciences","Government","Budget Analyst","CA State Department of Finance"
"1047",717,2008,"1","Mathematics","Natural Sciences","Education","Assistant Professor","United States Military Academy"
"1048",971,2004,"1","Psychology","Social Sciences","Research","Assistant Professor","University of Florida"
"1049",1103,2013,"1","Sociology","Social Sciences","Medical","Research Assistant / IT","Orlando Heart Specialists"
"1050",847,2008,"1","Political Science","Social Sciences","Law","Public Affairs Advisor","Holland & Knight"
"1051",769,2020,"1","Natural Sciences","Natural Sciences","Educational Services","School-Age Child Care (SACC) Program Site Supervis","Ramapo for Children"
"1052",729,2019,"1","Mathematics","Natural Sciences","Education","Teacher/ Math","High School"
"1053",1110,2004,"1","Sociology","Social Sciences","Engineering","Consultant","Jacobs"
"1054",980,2007,"1","Psychology","Social Sciences","Law","Law Student","Western State University"
"1055",981,2012,"1","Psychology","Social Sciences","Journalism","Communications Coordinator- VISTA","Catalyst Miami"
"1056",1092,2011,"1","Sociology","Social Sciences","Education","Teacher","Hillsborough County Public Schools"
"1057",734,2011,"1","Medieval & Renaissance Studies","Interdisciplinary","Library","Library Science Graduate Student","UNC at Chapel Hill"
"1058",916,2007,"1","Psychology","Social Sciences","Government","Staff Psychologist","WJB Dorn VA Medical Center"
"1059",1117,2007,"1","Sociology","Social Sciences","Technology","Community Manager","thoughtbot"
"1060",741,2008,"1","Music","Humanities","Education","SUMMIT Advisor","Agnes Scott College"
"1061",829,2015,"1","Physics","Natural Sciences","Information Technology","Software Engineer","Delivery Hero Germany"
"1062",822,2006,"1","Physics","Natural Sciences","Engineering","Application Engineer","Synopsys"
"1063",1054,2012,"1","Humanities","Humanities","Law","Assistant State Attorney","6th Judicial Circuit"
"1064",788,2009,"1","Neuroscience","Interdisciplinary","Pharmaceutical","Per Diem Pharmacist","Pelot's Pharmacy"
"1065",783,2020,"1","Neuroscience","Interdisciplinary","Healthcare","Courtyard Tower Volunteer","Sarasota Memorial Hospital"
"1066",1007,2002,"1","Psychology","Social Sciences","Healthcare Services","Counselor","ATCMHMR"
"1067",996,2008,"1","Psychology","Social Sciences","Law","Law Clerk","Gassman, Crotty & Denicolo"
"1068",968,2018,"1","Psychology","Social Sciences","Technology","Solution Analyst","Deloitte"
"1069",737,2020,"1","Music","Humanities","Education","Teacher","Tallahassee Classical School"
"1070",931,2010,"1","Psychology","Social Sciences","Financial Services","JR. Broker Coordinator","Security National Mortgage Company"
"1071",949,2008,"1","Psychology","Social Sciences","Healthcare","Tobacco Program Manager","Florida Department of Health - Sarasota Co"
"1072",975,2011,"1","Psychology","Social Sciences","Healthcare","Senior Account Management Specialist","Blue Cross Blue Shield Global"
"1073",988,2004,"1","Psychology","Social Sciences","Healthcare","HIV Medical Case Manager","Country Doctor Clinic"
"1074",761,2004,"1","Natural Sciences","Natural Sciences","Healthcare","Clinical Research Nurse Specialist","East Carolina University, Brody School of Medicine"
"1075",1158,2002,"1","Art","Humanities","Arts","Designer","Henderson Shapiro Peck"
"1076",841,2003,"1","Political Science","Social Sciences","Financial Services","Senior Wealth Planner","HSBC Private Banking"
"1077",1100,2012,"1","Sociology","Social Sciences","Government","Labor Studies Graduate Research Assistant","National Labor Relations Board"
"1078",913,2002,"1","Political Science","Social Sciences","Law","Attorney","State of Florida"
"1079",759,2013,"1","Natural Sciences","Natural Sciences","Research","Biogeochemistry Lab Tech","University of Florida Whitney Lab"
"1080",823,2007,"1","Physics","Natural Sciences","Education","Assistant Professor","Old Dominion University"
"1081",1102,2010,"1","Sociology","Social Sciences","Film","Features Programmer","Sarasota Film Festival Inc."
"1082",851,2014,"1","Political Science","Social Sciences","Media","Project Producer and Client Liason","Authority Marketing Films"
"1083",848,2003,"1","Political Science","Social Sciences","Education","Assistant Professor - Political Science","University of Maine"
"1084",999,2002,"1","Psychology","Social Sciences","Healthcare Services","Psychotherapist","Bleuler Psychotherapy Center"
"1085",773,2009,"1","Natural Sciences","Natural Sciences","Medical","Doctor (Resident)","Scripps Mercy Hospital"
"1086",755,2015,"1","Natural Sciences","Natural Sciences","Medical","Medical Scribe","Scribe America"
"1087",853,2012,"1","Political Science","Social Sciences","Law","Judicial Law Clerk","Michigan Supreme Court"
"1088",760,2006,"1","Natural Sciences","Natural Sciences","Environmental","Landscape Architect","Falon Land Studio LLC"
"1089",762,2017,"1","Natural Sciences","Natural Sciences","Education","Lead instructor","Mathnasium"
"1090",767,2003,"1","Natural Sciences","Natural Sciences","Non Profit","Civil Libertarian","ACLU of FL"
"1091",765,2013,"1","Natural Sciences","Natural Sciences","Technology","Programmer","Star2Star Communications"
"1092",957,2018,"1","Psychology","Social Sciences","Law","Legal Assistant","Law Office of Robert H. Mohr"
"1093",1105,2013,"1","Sociology","Social Sciences","Education","English Teaching Assistant","French Government TAPIF"
"1094",1155,2002,"1","Art","Humanities","Financial Services",NA,"Ista North America"
"1095",961,2004,"1","Psychology","Social Sciences","Healthcare","Bilingual Web Content Specialist","ALSAC/St Jude Children's Research Hospitl"
"1096",1039,2019,"1","Humanities","Humanities","Non Profit","Afterschool Care Site Coordinator","YMCA of Easley, Pickens & Powdersville"
"1097",1031,2014,"1","Public Policy","Interdisciplinary","Non Profit","Director","SailFuture, Inc"
"1098",964,2016,"1","Psychology","Social Sciences","Education","Admissions Coordinator","New College of Florida"
"1099",979,2002,"1","Psychology","Social Sciences","Education","Teacher","OCPS"
"1100",995,2003,"1","Psychology","Social Sciences","Education","Writing Consultant","Florida Atlantic University"
"1101",1032,2003,"1","Public Policy","Interdisciplinary","Government","Financial Analyst","Department of Defense"
"1102",827,2013,"1","Physics","Natural Sciences","Education","Teaching Assistant / Research assistant","University of Washington"
"1103",1085,2010,"1","Sociology","Social Sciences","Education","Teaching Assistant","University of California, Merced"
"1104",858,2003,"1","Political Science","Social Sciences","Information Technology","System Representative","Johnson Controls"
"1105",857,2020,"1","Political Science","Social Sciences","Non Profit","Agency Relations Coordinator","All Faiths Food Bank"
"1106",1093,2014,"1","Sociology","Social Sciences","Non Profit",NA,"SCOPE"
"1107",1001,2002,"1","Psychology","Social Sciences","Software","Software Quality Assurance","Epic"
"1108",947,2010,"1","Psychology","Social Sciences","Education","Ph.D. Candidate","Washington University in St. Louis"
"1109",1068,2002,"1","Social Sciences","Social Sciences","Education","Preschool Teacher","Unknown"
"1110",866,2004,"1","Political Science","Social Sciences","Law","Attorney","McBreen & Nowack PA"
"1111",1037,2013,"1","Humanities","Humanities","Education","VISTA Volunteer Coordinator","New College of Florida"
"1112",969,2003,"1","Psychology","Social Sciences","Education","Associate Registrar","Ashworth University"
"1113",982,2004,"1","Psychology","Social Sciences","Education","Research Project Manager","University of North Carolina"
"1114",914,2003,"1","Psychology","Social Sciences","Non Profit","Research Associate II","Education Development Center"
"1115",956,2007,"1","Psychology","Social Sciences","Education","Adjunct Professor","Linn-Benton Community College"
"1116",1121,2007,"1","Sociology","Social Sciences","Healthcare","Registered Nurse","Harborview Medical Center"
"1117",849,2003,"1","Political Science","Social Sciences","Non Profit","Community Engagement Coordinator","Realize Bradenton"
"1118",930,2011,"1","Psychology","Social Sciences","Community Services","Administrative Assistant","General Federation of Women's Clubs"
"1119",951,2004,"1","Psychology","Social Sciences","Education","Math Teacher, Dept. Head","Park East High School"
"1120",1091,2006,"1","Sociology","Social Sciences","Online Media","CEO-Co-Founder","Scholastica"
"1121",965,2014,"1","Psychology","Social Sciences","Education","Research Assistant","Universitat Pompeu Fabra"
"1122",952,2005,"1","Psychology","Social Sciences","Community Services","Social Worker","Coastal Counseling"
"1123",993,2005,"1","Psychology","Social Sciences","Education","Assistant Professor","University of Utah, Psychology Department"
"1124",808,2012,"1","Philosophy","Humanities","Food Service","Manager","Hubbub Coffee"
"1125",873,2004,"1","Political Science","Social Sciences","Government","Director of Innovation","U.S. General Services Administration"
"1126",843,2009,"1","Political Science","Social Sciences","Hospitality","Regional Manager","Vinayaka Hospitality"
"1127",850,2006,"1","Political Science","Social Sciences","Law","Attorney","McCulloch Law PA"
"1128",1069,2005,"1","Social Sciences","Social Sciences","Education","Graduate Program Coordinator","University of TX at Austin"
"1129",835,2003,"1","Political Science","Social Sciences","Education","Assistant Professor of Political Science","West Virginia Universtiy"
"1130",1055,2003,"1","Humanities","Humanities","Education","Dean of Academic & Student Affairs","Vietnamese American Vocational Training College"
"1131",924,2005,"1","Psychology","Social Sciences","Software Design","Lead Designer","iWin, Inc"
"1132",1112,2007,"1","Sociology","Social Sciences","Library","Librarian","Sarasota County Library System"
"1133",1111,2015,"1","Sociology","Social Sciences","Education","Restorative Strategies Coordinator","Sarasota School Board"
"1134",937,2013,"1","Psychology","Social Sciences","Education","Counselor","Excite All Stars"
"1135",1058,2009,"1","Humanities","Humanities","Food Service","Cook","Piedmont Restaurant"
"1136",963,2004,"1","Psychology","Social Sciences","Education","Teaching Assistant","Stephen F. Austin State University"
"1137",941,2018,"1","Psychology","Social Sciences","Higher education","Clinical Research Associate","University of South Florida"
"1138",845,2016,"1","Political Science","Social Sciences","Law","Associate Attorney","Barnes Walker"
"1139",871,2004,"1","Political Science","Social Sciences","City/County/State","Director of Governmental Affairs","The City of New York-Department of City Planning"
"1140",994,2011,"1","Psychology","Social Sciences","Information Technology","Director of Analytics","Blackboard"
"1141",960,2008,"1","Psychology","Social Sciences","Education","Associate Consultant","Ellucian"
"1142",1122,2009,"1","Sociology","Social Sciences","Religion","Minister","United Church of Christ"
"1143",1113,2006,"1","Sociology","Social Sciences","Education","Faculty","Northwestern University"
"1144",1101,2004,"1","Sociology","Social Sciences","IT Communications","Data Analyst","Industrial Data Associates (IDA)"
"1145",1108,2009,"1","Sociology","Social Sciences","Media","Writer","Blindspot"
"1146",929,2016,"1","Psychology","Social Sciences","Education","Religious School Teacher","Oak Park Temple"
"1147",1066,2007,"1","Russian Language and Literature","Humanities","Education","Language Arts/ AP Literature Teacher","Collier County Public Schools- Golden Gate High School"
